CH_1_us,CH_1_v
294.000000,-1.360000
294.400000,-1.040000
294.800000,-0.640000
295.200000,-0.520000
295.600000,-0.480000
296.000000,-0.440000
296.400000,-0.360000
296.800000,-0.360000
297.200000,-0.320000
297.600000,-0.280000
298.000000,-0.240000
298.400000,-0.240000
298.800000,-0.160000
299.200000,0.000000
299.600000,0.200000
300.000000,0.360000
300.400000,0.520000
300.800000,0.600000
301.200000,0.600000
301.600000,0.600000
302.000000,0.560000
302.400000,0.480000
302.800000,0.360000
303.200000,0.240000
303.600000,0.080000
304.000000,-0.160000
304.400000,-0.400000
304.800000,-0.560000
305.200000,-0.720000
305.600000,-0.920000
306.000000,-1.000000
